external_tx_id,user_ref,occurred_at,amount,direction,category,description,currency
SYN-LARGE-00240,syn-user-0168,2025-12-05T19:10:44Z,24502.24,debit,Education,Education expense,LKR
SYN-LARGE-00241,syn-user-0228,2025-06-29T19:17:40Z,28130.49,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00242,syn-user-0030,2025-02-08T11:01:09Z,11536.02,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00243,syn-user-0225,2025-01-18T17:23:24Z,94529.27,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00244,syn-user-0291,2025-01-17T17:23:28Z,38744.19,debit,Savings,Savings expense,LKR
SYN-LARGE-00245,syn-user-0040,2025-10-21T14:15:07Z,42813.23,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00246,syn-user-0014,2026-01-12T09:16:49Z,6111.32,credit,Refund,Refund transaction,LKR
SYN-LARGE-00247,syn-user-0134,2025-12-27T21:12:07Z,14637.02,debit,Debt,Debt expense,LKR
SYN-LARGE-00248,syn-user-0070,2025-02-07T20:05:51Z,6007.03,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00249,syn-user-0164,2025-12-08T15:57:19Z,16749.93,debit,Food,Food expense,LKR
SYN-LARGE-00250,syn-user-0081,2025-12-31T17:32:14Z,18056.83,debit,Savings,Savings expense,LKR
SYN-LARGE-00251,syn-user-0063,2025-04-13T06:23:35Z,9861.81,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00252,syn-user-0294,2025-07-08T08:04:19Z,14290.10,debit,Travel,Travel expense,LKR
SYN-LARGE-00253,syn-user-0204,2026-01-03T19:52:36Z,38739.18,debit,Travel,Travel expense,LKR
SYN-LARGE-00254,syn-user-0038,2025-03-06T20:43:33Z,10562.38,debit,Savings,Savings expense,LKR
SYN-LARGE-00255,syn-user-0177,2025-03-07T11:49:08Z,58662.07,debit,Travel,Travel expense,LKR
SYN-LARGE-00256,syn-user-0222,2025-09-15T22:09:19Z,57075.37,debit,Housing,Housing expense,LKR
SYN-LARGE-00257,syn-user-0085,2025-03-24T22:57:18Z,5329.44,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00258,syn-user-0041,2025-05-09T15:39:34Z,4479.54,credit,Refund,Refund transaction,LKR
SYN-LARGE-00259,syn-user-0048,2025-09-15T10:10:42Z,42518.30,debit,Debt,Debt expense,LKR
SYN-LARGE-00260,syn-user-0173,2025-10-16T07:41:49Z,2390.30,credit,Gift,Gift transaction,LKR
SYN-LARGE-00261,syn-user-0296,2025-05-16T06:31:56Z,20204.94,debit,Debt,Debt expense,LKR
SYN-LARGE-00262,syn-user-0280,2025-05-29T18:19:29Z,11038.43,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00263,syn-user-0038,2025-12-19T20:13:21Z,13053.03,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00264,syn-user-0074,2025-06-10T17:25:08Z,33357.95,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00265,syn-user-0190,2025-09-21T09:17:28Z,11788.12,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00266,syn-user-0127,2025-03-14T19:15:55Z,94811.56,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00267,syn-user-0082,2026-02-21T16:12:48Z,93706.40,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00268,syn-user-0082,2025-09-13T15:31:01Z,20451.63,debit,Education,Education expense,LKR
SYN-LARGE-00269,syn-user-0047,2025-07-21T17:03:03Z,3994.47,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00270,syn-user-0145,2025-09-11T15:34:00Z,55439.05,debit,Savings,Savings expense,LKR
SYN-LARGE-00271,syn-user-0056,2025-08-09T18:23:02Z,74113.27,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00272,syn-user-0206,2025-01-27T15:04:24Z,5497.74,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00273,syn-user-0259,2025-08-19T09:08:06Z,18296.60,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00274,syn-user-0202,2025-07-11T17:48:09Z,25633.03,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00275,syn-user-0102,2025-11-05T07:08:45Z,6502.18,debit,Travel,Travel expense,LKR
SYN-LARGE-00276,syn-user-0171,2026-02-16T22:08:20Z,6808.69,debit,Education,Education expense,LKR
SYN-LARGE-00277,syn-user-0164,2025-03-25T15:37:21Z,33921.07,debit,Debt,Debt expense,LKR
SYN-LARGE-00278,syn-user-0260,2026-03-01T15:30:52Z,28640.85,debit,Education,Education expense,LKR
SYN-LARGE-00279,syn-user-0009,2025-07-08T15:50:57Z,27497.45,debit,Food,Food expense,LKR
SYN-LARGE-00280,syn-user-0014,2025-11-02T13:46:03Z,63717.80,debit,Savings,Savings expense,LKR
SYN-LARGE-00281,syn-user-0299,2025-09-03T18:09:52Z,29126.13,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00282,syn-user-0125,2025-01-17T20:20:26Z,7769.61,debit,Food,Food expense,LKR
SYN-LARGE-00283,syn-user-0078,2025-07-31T21:55:54Z,15552.77,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00284,syn-user-0032,2025-12-28T21:33:24Z,69501.98,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00285,syn-user-0161,2025-03-30T17:43:49Z,32782.45,debit,Travel,Travel expense,LKR
SYN-LARGE-00286,syn-user-0136,2025-11-09T13:17:35Z,6575.66,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00287,syn-user-0153,2025-04-26T12:44:45Z,17148.89,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00288,syn-user-0251,2025-06-12T14:18:07Z,84231.93,debit,Travel,Travel expense,LKR
SYN-LARGE-00289,syn-user-0294,2025-12-13T10:18:02Z,24732.95,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00290,syn-user-0148,2026-01-01T21:13:12Z,20023.19,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00291,syn-user-0276,2025-05-19T13:15:03Z,3710.19,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00292,syn-user-0272,2025-04-26T16:45:30Z,22709.30,debit,Housing,Housing expense,LKR
SYN-LARGE-00293,syn-user-0052,2025-12-15T11:26:41Z,63332.38,debit,Housing,Housing expense,LKR
SYN-LARGE-00294,syn-user-0244,2025-09-02T07:58:49Z,7608.76,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00295,syn-user-0046,2025-11-30T07:58:58Z,67265.73,debit,Travel,Travel expense,LKR
SYN-LARGE-00296,syn-user-0090,2025-08-02T07:53:25Z,14107.96,debit,Transport,Transport expense,LKR
SYN-LARGE-00297,syn-user-0254,2025-04-06T06:19:36Z,19386.96,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00298,syn-user-0055,2025-06-21T21:56:08Z,45747.54,debit,Savings,Savings expense,LKR
SYN-LARGE-00299,syn-user-0259,2025-08-28T20:41:16Z,11267.10,debit,Food,Food expense,LKR
SYN-LARGE-00300,syn-user-0096,2025-01-08T12:11:39Z,12836.96,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00301,syn-user-0208,2026-02-28T09:11:08Z,4999.11,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00302,syn-user-0245,2025-06-15T13:28:48Z,30256.91,debit,Housing,Housing expense,LKR
SYN-LARGE-00303,syn-user-0137,2025-06-18T17:44:15Z,2986.02,debit,Debt,Debt expense,LKR
SYN-LARGE-00304,syn-user-0032,2025-12-08T22:59:57Z,20173.10,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00305,syn-user-0160,2025-12-20T15:23:39Z,243419.84,credit,Salary,Salary transaction,LKR
SYN-LARGE-00306,syn-user-0114,2025-04-23T17:26:44Z,6974.24,debit,Education,Education expense,LKR
SYN-LARGE-00307,syn-user-0282,2025-08-30T13:43:48Z,66920.26,debit,Savings,Savings expense,LKR
SYN-LARGE-00308,syn-user-0042,2025-09-27T09:03:53Z,4620.90,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00309,syn-user-0281,2025-09-16T16:54:33Z,2672.86,credit,Refund,Refund transaction,LKR
SYN-LARGE-00310,syn-user-0227,2025-03-01T22:28:51Z,23275.19,debit,Debt,Debt expense,LKR
SYN-LARGE-00311,syn-user-0029,2025-08-21T07:35:29Z,14247.16,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00312,syn-user-0158,2026-01-06T12:37:04Z,82563.06,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00313,syn-user-0024,2025-08-05T07:59:57Z,16529.09,debit,Food,Food expense,LKR
SYN-LARGE-00314,syn-user-0036,2025-08-30T10:49:41Z,6219.46,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00315,syn-user-0216,2025-07-11T18:24:05Z,14007.58,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00316,syn-user-0277,2025-03-10T18:33:08Z,6396.13,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00317,syn-user-0115,2026-03-04T20:43:46Z,343654.75,credit,Salary,Salary transaction,LKR
SYN-LARGE-00318,syn-user-0279,2025-08-06T17:09:17Z,4324.62,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00319,syn-user-0097,2026-01-07T19:39:49Z,56045.47,debit,Housing,Housing expense,LKR
SYN-LARGE-00320,syn-user-0009,2025-05-04T20:38:43Z,230213.52,credit,Salary,Salary transaction,LKR
SYN-LARGE-00321,syn-user-0025,2025-05-06T12:48:55Z,13729.92,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00322,syn-user-0029,2025-03-13T16:36:38Z,5764.22,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00323,syn-user-0165,2025-05-02T22:14:26Z,14806.89,debit,Transport,Transport expense,LKR
SYN-LARGE-00324,syn-user-0154,2025-05-21T11:40:43Z,219231.84,credit,Salary,Salary transaction,LKR
SYN-LARGE-00325,syn-user-0219,2025-10-12T18:50:33Z,42441.48,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00326,syn-user-0164,2025-12-23T11:48:34Z,5548.49,debit,Transport,Transport expense,LKR
SYN-LARGE-00327,syn-user-0243,2025-05-04T10:51:29Z,18979.87,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00328,syn-user-0030,2025-10-15T10:24:15Z,17161.32,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00329,syn-user-0131,2025-04-15T17:05:34Z,26055.65,debit,Food,Food expense,LKR
SYN-LARGE-00330,syn-user-0098,2025-01-27T07:55:04Z,50372.71,debit,Savings,Savings expense,LKR
SYN-LARGE-00331,syn-user-0097,2026-02-16T21:13:55Z,46913.79,debit,Savings,Savings expense,LKR
SYN-LARGE-00332,syn-user-0171,2025-06-05T12:47:07Z,27954.97,debit,Housing,Housing expense,LKR
SYN-LARGE-00333,syn-user-0246,2025-05-05T13:35:20Z,5845.65,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00334,syn-user-0145,2025-07-14T14:23:32Z,31944.47,debit,Savings,Savings expense,LKR
SYN-LARGE-00335,syn-user-0255,2025-08-27T16:58:13Z,19310.13,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00336,syn-user-0190,2025-06-10T10:01:16Z,39223.61,debit,Debt,Debt expense,LKR
SYN-LARGE-00337,syn-user-0284,2025-10-27T12:21:14Z,9560.58,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00338,syn-user-0195,2025-10-19T16:16:48Z,22475.06,debit,Education,Education expense,LKR
SYN-LARGE-00339,syn-user-0251,2026-01-06T17:10:08Z,18972.33,debit,Education,Education expense,LKR
SYN-LARGE-00340,syn-user-0280,2025-09-08T07:33:02Z,14859.69,credit,Refund,Refund transaction,LKR
SYN-LARGE-00341,syn-user-0039,2026-02-23T13:04:45Z,37382.43,debit,Housing,Housing expense,LKR
SYN-LARGE-00342,syn-user-0078,2025-01-05T21:42:31Z,11822.82,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00343,syn-user-0009,2025-01-04T06:01:33Z,8498.83,credit,Refund,Refund transaction,LKR
SYN-LARGE-00344,syn-user-0141,2025-10-02T19:51:58Z,41604.15,debit,Housing,Housing expense,LKR
SYN-LARGE-00345,syn-user-0092,2025-02-24T12:39:33Z,15954.08,debit,Travel,Travel expense,LKR
SYN-LARGE-00346,syn-user-0130,2026-02-22T18:29:36Z,3291.56,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00347,syn-user-0125,2025-12-23T08:41:54Z,67104.66,debit,Savings,Savings expense,LKR
SYN-LARGE-00348,syn-user-0017,2025-02-17T07:40:00Z,17028.34,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00349,syn-user-0088,2025-02-12T16:36:54Z,19702.31,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00350,syn-user-0049,2025-09-28T21:17:02Z,3956.45,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00351,syn-user-0039,2025-12-17T07:11:59Z,52025.36,debit,Travel,Travel expense,LKR
SYN-LARGE-00352,syn-user-0162,2025-01-09T18:59:04Z,8628.14,debit,Debt,Debt expense,LKR
SYN-LARGE-00353,syn-user-0154,2025-03-25T18:43:57Z,37972.65,debit,Debt,Debt expense,LKR
SYN-LARGE-00354,syn-user-0277,2025-06-19T08:32:47Z,12171.72,debit,Transport,Transport expense,LKR
SYN-LARGE-00355,syn-user-0178,2025-01-28T16:38:49Z,101447.59,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00356,syn-user-0204,2026-02-01T20:31:14Z,25499.53,debit,Savings,Savings expense,LKR
SYN-LARGE-00357,syn-user-0183,2025-10-11T18:05:49Z,6386.40,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00358,syn-user-0152,2026-02-13T10:24:45Z,5050.95,debit,Food,Food expense,LKR
SYN-LARGE-00359,syn-user-0079,2026-01-14T06:19:28Z,5866.93,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00360,syn-user-0185,2026-01-25T19:28:35Z,2678.51,debit,Transport,Transport expense,LKR
SYN-LARGE-00361,syn-user-0285,2025-09-20T08:38:38Z,22212.09,debit,Housing,Housing expense,LKR
SYN-LARGE-00362,syn-user-0167,2025-07-17T18:49:05Z,141094.97,credit,Salary,Salary transaction,LKR
SYN-LARGE-00363,syn-user-0287,2025-05-05T11:08:17Z,10751.77,debit,Transport,Transport expense,LKR
SYN-LARGE-00364,syn-user-0155,2025-05-18T14:26:19Z,7180.19,debit,Food,Food expense,LKR
SYN-LARGE-00365,syn-user-0248,2026-02-05T21:38:39Z,94701.12,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00366,syn-user-0101,2025-08-23T18:21:53Z,5642.90,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00367,syn-user-0195,2026-02-16T10:19:20Z,14054.71,debit,Education,Education expense,LKR
SYN-LARGE-00368,syn-user-0103,2025-09-03T15:47:44Z,29093.03,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00369,syn-user-0252,2025-10-22T18:23:07Z,17671.22,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00370,syn-user-0289,2025-04-13T06:46:29Z,18653.67,debit,Travel,Travel expense,LKR
SYN-LARGE-00371,syn-user-0108,2025-08-13T19:43:31Z,23474.14,debit,Food,Food expense,LKR
SYN-LARGE-00372,syn-user-0072,2025-11-21T19:50:24Z,14763.65,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00373,syn-user-0038,2025-08-18T22:59:58Z,23707.52,debit,Education,Education expense,LKR
SYN-LARGE-00374,syn-user-0215,2025-10-06T08:06:49Z,71655.26,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00375,syn-user-0128,2025-12-03T07:36:41Z,10234.50,debit,Transport,Transport expense,LKR
SYN-LARGE-00376,syn-user-0205,2026-01-21T09:16:14Z,4072.39,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00377,syn-user-0262,2026-01-18T13:28:23Z,31725.74,debit,Debt,Debt expense,LKR
SYN-LARGE-00378,syn-user-0201,2025-08-26T10:22:01Z,31843.59,debit,Debt,Debt expense,LKR
SYN-LARGE-00379,syn-user-0248,2025-02-23T10:22:19Z,5901.73,debit,Food,Food expense,LKR
SYN-LARGE-00380,syn-user-0176,2025-08-22T21:06:28Z,45014.56,debit,Travel,Travel expense,LKR
SYN-LARGE-00381,syn-user-0232,2025-06-13T09:01:54Z,143577.90,credit,Salary,Salary transaction,LKR
SYN-LARGE-00382,syn-user-0176,2025-11-28T13:33:11Z,9053.35,credit,Gift,Gift transaction,LKR
SYN-LARGE-00383,syn-user-0283,2025-03-23T13:51:25Z,28795.42,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00384,syn-user-0095,2025-04-06T12:28:37Z,12471.89,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00385,syn-user-0220,2025-07-19T08:36:06Z,28665.22,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00386,syn-user-0275,2025-04-06T14:42:55Z,6467.01,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00387,syn-user-0251,2025-09-28T18:37:07Z,27347.32,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00388,syn-user-0179,2025-06-30T15:58:39Z,9832.42,debit,Debt,Debt expense,LKR
SYN-LARGE-00389,syn-user-0044,2025-12-11T09:11:23Z,125378.95,credit,Salary,Salary transaction,LKR
SYN-LARGE-00390,syn-user-0073,2025-09-19T18:27:11Z,8359.36,debit,Debt,Debt expense,LKR
SYN-LARGE-00391,syn-user-0250,2025-11-22T11:35:10Z,74802.12,debit,Savings,Savings expense,LKR
SYN-LARGE-00392,syn-user-0251,2025-05-28T07:55:22Z,84988.60,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00393,syn-user-0005,2025-09-06T22:41:31Z,19813.26,credit,Gift,Gift transaction,LKR
SYN-LARGE-00394,syn-user-0210,2025-12-17T08:36:01Z,20059.28,debit,Education,Education expense,LKR
SYN-LARGE-00395,syn-user-0113,2025-05-30T11:49:29Z,66824.99,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00396,syn-user-0290,2026-01-16T09:36:07Z,22439.32,debit,Education,Education expense,LKR
SYN-LARGE-00397,syn-user-0138,2026-02-01T07:48:46Z,24941.50,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00398,syn-user-0226,2025-10-07T13:19:55Z,3970.08,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00399,syn-user-0017,2025-08-19T09:49:51Z,13976.75,debit,Food,Food expense,LKR
SYN-LARGE-00400,syn-user-0122,2025-04-18T17:55:45Z,37143.04,credit,Gift,Gift transaction,LKR
SYN-LARGE-00401,syn-user-0220,2025-03-26T07:36:22Z,10098.00,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00402,syn-user-0273,2025-05-24T15:18:36Z,5869.32,debit,Transport,Transport expense,LKR
SYN-LARGE-00403,syn-user-0137,2025-09-21T10:48:50Z,66138.57,debit,Savings,Savings expense,LKR
SYN-LARGE-00404,syn-user-0211,2025-01-31T10:15:09Z,14516.61,debit,Savings,Savings expense,LKR
SYN-LARGE-00405,syn-user-0165,2026-03-01T10:36:40Z,34452.56,debit,Savings,Savings expense,LKR
SYN-LARGE-00406,syn-user-0138,2025-11-18T08:25:32Z,3945.13,debit,Education,Education expense,LKR
SYN-LARGE-00407,syn-user-0143,2025-12-22T21:20:37Z,21115.67,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00408,syn-user-0002,2026-02-01T20:40:42Z,21273.30,debit,Food,Food expense,LKR
SYN-LARGE-00409,syn-user-0184,2025-02-02T19:52:13Z,7317.07,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00410,syn-user-0254,2025-05-18T10:36:54Z,7960.41,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00411,syn-user-0249,2026-02-08T07:06:40Z,62169.05,debit,Savings,Savings expense,LKR
SYN-LARGE-00412,syn-user-0236,2025-01-09T20:00:27Z,8741.19,credit,Gift,Gift transaction,LKR
SYN-LARGE-00413,syn-user-0104,2025-12-19T14:05:41Z,27639.91,debit,Savings,Savings expense,LKR
SYN-LARGE-00414,syn-user-0185,2025-05-09T11:03:25Z,36248.21,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00415,syn-user-0157,2026-01-07T08:45:06Z,6178.16,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00416,syn-user-0001,2025-04-20T22:43:28Z,9514.67,debit,Transport,Transport expense,LKR
SYN-LARGE-00417,syn-user-0005,2025-01-05T19:44:08Z,27703.87,debit,Food,Food expense,LKR
SYN-LARGE-00418,syn-user-0245,2025-02-06T09:06:20Z,21269.08,debit,Food,Food expense,LKR
SYN-LARGE-00419,syn-user-0189,2025-06-03T10:41:43Z,49012.92,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00420,syn-user-0074,2025-02-05T11:28:22Z,46685.00,debit,Housing,Housing expense,LKR
SYN-LARGE-00421,syn-user-0110,2025-11-18T20:55:13Z,18866.20,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00422,syn-user-0045,2025-02-21T18:22:27Z,228924.31,credit,Salary,Salary transaction,LKR
SYN-LARGE-00423,syn-user-0162,2026-02-10T13:35:38Z,66238.95,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-00424,syn-user-0146,2026-02-03T15:13:33Z,57850.93,debit,Housing,Housing expense,LKR
SYN-LARGE-00425,syn-user-0261,2025-04-07T13:31:24Z,14498.80,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00426,syn-user-0058,2025-05-04T06:23:59Z,5518.01,debit,Debt,Debt expense,LKR
SYN-LARGE-00427,syn-user-0163,2025-03-09T11:48:30Z,20386.70,debit,Debt,Debt expense,LKR
SYN-LARGE-00428,syn-user-0038,2025-01-09T07:59:03Z,30322.71,debit,Housing,Housing expense,LKR
SYN-LARGE-00429,syn-user-0204,2025-09-17T19:44:25Z,69738.57,debit,Travel,Travel expense,LKR
SYN-LARGE-00430,syn-user-0043,2025-11-24T08:19:05Z,8988.92,debit,Debt,Debt expense,LKR
SYN-LARGE-00431,syn-user-0262,2025-04-15T18:37:40Z,8741.27,debit,Transport,Transport expense,LKR
SYN-LARGE-00432,syn-user-0034,2025-06-08T08:59:27Z,2390.64,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00433,syn-user-0060,2025-08-21T11:07:00Z,32536.63,debit,Housing,Housing expense,LKR
SYN-LARGE-00434,syn-user-0071,2025-12-26T22:33:50Z,28637.47,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-00435,syn-user-0133,2025-03-27T09:49:57Z,16338.24,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00436,syn-user-0016,2025-06-21T14:45:36Z,11905.71,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00437,syn-user-0040,2025-09-12T11:23:10Z,3628.23,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00438,syn-user-0131,2026-01-31T09:14:47Z,318809.18,credit,Salary,Salary transaction,LKR
SYN-LARGE-00439,syn-user-0261,2025-01-02T07:30:23Z,1602.12,credit,Gift,Gift transaction,LKR
SYN-LARGE-00440,syn-user-0197,2025-03-18T19:14:20Z,2732.82,credit,Gift,Gift transaction,LKR
SYN-LARGE-00441,syn-user-0128,2025-08-02T08:36:23Z,13081.10,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00442,syn-user-0062,2025-09-15T22:02:25Z,26429.18,debit,Housing,Housing expense,LKR
SYN-LARGE-00443,syn-user-0036,2025-08-27T20:00:23Z,7738.78,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00444,syn-user-0103,2025-05-30T13:29:23Z,16479.01,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-00445,syn-user-0253,2026-01-31T13:09:00Z,69161.95,debit,Travel,Travel expense,LKR
SYN-LARGE-00446,syn-user-0210,2025-01-13T06:21:00Z,29054.25,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00447,syn-user-0193,2026-01-13T13:26:31Z,8129.86,debit,Food,Food expense,LKR
SYN-LARGE-00448,syn-user-0031,2025-03-14T13:57:54Z,4097.51,debit,Food,Food expense,LKR
SYN-LARGE-00449,syn-user-0267,2025-07-31T08:37:06Z,21280.46,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00450,syn-user-0259,2025-03-10T07:27:42Z,3170.08,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-00451,syn-user-0067,2025-05-02T18:44:53Z,41760.64,debit,Shopping,Shopping expense,LKR
SYN-LARGE-00452,syn-user-0168,2025-06-12T12:08:49Z,2561.81,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00453,syn-user-0300,2025-02-25T16:26:07Z,56700.18,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00454,syn-user-0275,2025-07-03T20:16:54Z,6409.55,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00455,syn-user-0062,2025-02-16T07:13:53Z,12864.38,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-00456,syn-user-0168,2025-03-17T18:32:03Z,116366.00,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-00457,syn-user-0154,2025-05-14T06:25:54Z,49543.15,credit,Gift,Gift transaction,LKR
SYN-LARGE-00458,syn-user-0232,2025-10-12T09:51:50Z,2766.20,debit,Utilities,Utilities expense,LKR
SYN-LARGE-00459,syn-user-0072,2025-03-04T13:08:12Z,39267.04,credit,Gift,Gift transaction,LKR
